|time|Rank|Product Names|Stars|Reviews|Authors/Company|Edition/Console|Price_std_or_min|Max_prices
157|2020-07-31 11:50|8.0|Mouse Multilaser Sem Fio 2.4 Ghz 1600 Dpi Preto Usb - MO221|||||27.16|
158|2020-07-31 11:50|9.0|Fone de Ouvido Multilaser Profissional Giant P2 - PH049|||||59.41|
159|2020-07-31 11:50|10.0|Fortrek OM-801, Mouse Gamer USB, 3200 DPI, Preto/Verde|||||41.0|
160|2020-07-31 11:50|11.0|Controle Dualshock 4 - PlayStation 4 - Berry Blue|||PlayStation|PlayStation 4|289.0|
161|2020-07-31 11:50|12.0|Headset Sem Fio Série Ouro - Preto - Playstation 4|||Playstation|PlayStation 4|445.59|
162|2020-07-31 11:50|13.0|Teclado e Mouse kit Gamer Com Fio Gk-20 C3tech|||||63.42|
163|2020-07-31 11:50|14.0|HEADSET GAMER CLOUD CORE, Hyper X, KHX-HSCC-BK|||||409.0|
164|2020-07-31 11:50|15.0|Controle Dualshock 4 - PlayStation 4 - Branco Glacial|||PlayStation|PlayStation 4|275.41|
165|2020-07-31 11:50|16.0|Mouse Gamer PRO M5 RGB Preto FORTREK, Fortrek, Mouses|||||71.43|
166|2020-07-31 11:50|17.0|Headphone, One for All PC/Gaming SV5341, Preto|||||34.84|
167|2020-07-31 11:50|18.0|Microsoft Xbox Live Gold - 12 Meses + Chaveiro|||Microsoft|Xbox|149.0|
168|2020-07-31 11:50|19.0|Medievil - PlayStation 4|||Playstation|PlayStation 4|55.92|
169|2020-07-31 11:50|20.0|Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4|||Playstation|PlayStation 4|126.9|
170|2020-07-31 11:50|21.0|Final Fantasy VII Remake - Edição Padrão - PlayStation 4|||SQUARE ENIX|PlayStation 4|189.99|
171|2020-07-31 11:50|22.0|Mouse Gamer PRO M3 RGB Preto FORTREK, Fortrek, Mouses|||||95.83|
172|2020-07-31 11:50|23.0|CABO REDE CAT.5E 2.5M PC-ETHU25BL PATCH CORD, Plus Cable, Cabos para computadores e notebooks|||||9.9|
173|2020-07-31 11:50|24.0|Uncharted 4 Thief`s End Hits - PlayStation 4|||Playstation|PlayStation 4|49.99|
174|2020-07-31 11:50|25.0|Headset Gamer Harve, Warrior, PH298, Preto/Verde|||||106.53|
175|2020-07-31 11:50|26.0|Console PlayStation 4 Mega Pack 12 - God Of War, Gran Turismo, Days Gone|||SONY PLAYSTATION|PlayStation 4|0.024990000000000002|
176|2020-07-31 11:50|27.0|Headset Gamer Hyperx Cloud II, Kingston, KHX-HSPC-RD, Preto e Vermelho|||||611.0|
177|2020-07-31 11:50|28.0|Left Alive Edição Day One - PlayStation 4|||SQUARE ENIX|PlayStation 4|39.99|
178|2020-07-31 11:50|29.0|Razer Headset Kraken X Multi Platform|||||423.51|
179|2020-07-31 11:50|30.0|Mouse Gamer USB 3200DPI Spider 2, Fortrek, Mouses, Preta/Vermelho|||||40.91|
180|2020-07-31 11:50|31.0|Final Fantasy VII Remake - Edição Steelbook - PlayStation 4|||SQUARE ENIX|PlayStation 4|279.0|
181|2020-07-31 11:50|32.0|Headset Gamer Warrior, P2, Fone De Ouvido com Microfone - PH101|||||89.0|
182|2020-07-31 11:50|33.0|MOUSE GAMER HP LED MULTICORES, PRETO USB, 1000 DPI - M160|||||56.27|
183|2020-07-31 11:50|34.0|The Last Of Us Remasterizado Hits - PlayStation 4|||Playstation|PlayStation 4|61.32|
